doc_id,line_id,position,token,source
pos_synthetic,299,1,T01,positional_synthetic_v1
pos_synthetic,299,2,O00,positional_synthetic_v1
pos_synthetic,299,3,O01,positional_synthetic_v1
pos_synthetic,299,4,O01,positional_synthetic_v1
pos_synthetic,299,5,O04,positional_synthetic_v1
pos_synthetic,299,6,O02,positional_synthetic_v1
pos_synthetic,299,7,N05,positional_synthetic_v1
pos_synthetic,300,1,O02,positional_synthetic_v1
pos_synthetic,300,2,O37,positional_synthetic_v1
pos_synthetic,300,3,O15,positional_synthetic_v1
pos_synthetic,300,4,O00,positional_synthetic_v1
pos_synthetic,300,5,O25,positional_synthetic_v1
pos_synthetic,300,6,S02,positional_synthetic_v1
pos_synthetic,301,1,T00,positional_synthetic_v1
pos_synthetic,301,2,O18,positional_synthetic_v1
pos_synthetic,301,3,O17,positional_synthetic_v1
pos_synthetic,301,4,O12,positional_synthetic_v1
pos_synthetic,301,5,O11,positional_synthetic_v1
pos_synthetic,301,6,N00,positional_synthetic_v1
pos_synthetic,302,1,T00,positional_synthetic_v1
pos_synthetic,302,2,O01,positional_synthetic_v1
pos_synthetic,302,3,O00,positional_synthetic_v1
pos_synthetic,302,4,O06,positional_synthetic_v1
pos_synthetic,302,5,T00,positional_synthetic_v1
pos_synthetic,302,6,O33,positional_synthetic_v1
pos_synthetic,303,1,T02,positional_synthetic_v1
pos_synthetic,303,2,O13,positional_synthetic_v1
pos_synthetic,303,3,S02,positional_synthetic_v1
pos_synthetic,304,1,T05,positional_synthetic_v1
pos_synthetic,304,2,O02,positional_synthetic_v1
pos_synthetic,304,3,O04,positional_synthetic_v1
pos_synthetic,304,4,N03,positional_synthetic_v1
pos_synthetic,305,1,T00,positional_synthetic_v1
pos_synthetic,305,2,O02,positional_synthetic_v1
pos_synthetic,305,3,O01,positional_synthetic_v1
pos_synthetic,305,4,O00,positional_synthetic_v1
pos_synthetic,305,5,S00,positional_synthetic_v1
pos_synthetic,306,1,T00,positional_synthetic_v1
pos_synthetic,306,2,O00,positional_synthetic_v1
pos_synthetic,306,3,O31,positional_synthetic_v1
pos_synthetic,306,4,O03,positional_synthetic_v1
pos_synthetic,306,5,N07,positional_synthetic_v1
pos_synthetic,307,1,T01,positional_synthetic_v1
pos_synthetic,307,2,O00,positional_synthetic_v1
pos_synthetic,307,3,N01,positional_synthetic_v1
pos_synthetic,308,1,T01,positional_synthetic_v1
pos_synthetic,308,2,O00,positional_synthetic_v1
pos_synthetic,308,3,S00,positional_synthetic_v1
pos_synthetic,309,1,T02,positional_synthetic_v1
pos_synthetic,309,2,O05,positional_synthetic_v1
pos_synthetic,309,3,O00,positional_synthetic_v1
pos_synthetic,309,4,N00,positional_synthetic_v1
pos_synthetic,310,1,O10,positional_synthetic_v1
pos_synthetic,310,2,O02,positional_synthetic_v1
pos_synthetic,310,3,T00,positional_synthetic_v1
pos_synthetic,310,4,O38,positional_synthetic_v1
pos_synthetic,310,5,O00,positional_synthetic_v1
pos_synthetic,310,6,T02,positional_synthetic_v1
pos_synthetic,310,7,N07,positional_synthetic_v1
pos_synthetic,311,1,T00,positional_synthetic_v1
pos_synthetic,311,2,O00,positional_synthetic_v1
pos_synthetic,311,3,O00,positional_synthetic_v1
pos_synthetic,311,4,O00,positional_synthetic_v1
pos_synthetic,311,5,S01,positional_synthetic_v1
pos_synthetic,312,1,T00,positional_synthetic_v1
pos_synthetic,312,2,O02,positional_synthetic_v1
pos_synthetic,312,3,S02,positional_synthetic_v1
pos_synthetic,313,1,T02,positional_synthetic_v1
pos_synthetic,313,2,O00,positional_synthetic_v1
pos_synthetic,313,3,O04,positional_synthetic_v1
pos_synthetic,313,4,O02,positional_synthetic_v1
pos_synthetic,313,5,N00,positional_synthetic_v1
pos_synthetic,314,1,T00,positional_synthetic_v1
pos_synthetic,314,2,O19,positional_synthetic_v1
pos_synthetic,314,3,O02,positional_synthetic_v1
pos_synthetic,314,4,O00,positional_synthetic_v1
pos_synthetic,315,1,T00,positional_synthetic_v1
pos_synthetic,315,2,O01,positional_synthetic_v1
pos_synthetic,315,3,S01,positional_synthetic_v1
pos_synthetic,316,1,T03,positional_synthetic_v1
pos_synthetic,316,2,O00,positional_synthetic_v1
pos_synthetic,316,3,O01,positional_synthetic_v1
pos_synthetic,317,1,T01,positional_synthetic_v1
pos_synthetic,317,2,O00,positional_synthetic_v1
pos_synthetic,317,3,O00,positional_synthetic_v1
pos_synthetic,317,4,O09,positional_synthetic_v1
pos_synthetic,317,5,S01,positional_synthetic_v1
pos_synthetic,318,1,T00,positional_synthetic_v1
pos_synthetic,318,2,T00,positional_synthetic_v1
pos_synthetic,318,3,S00,positional_synthetic_v1
pos_synthetic,318,4,O34,positional_synthetic_v1
pos_synthetic,318,5,O11,positional_synthetic_v1
pos_synthetic,318,6,O30,positional_synthetic_v1
pos_synthetic,318,7,N01,positional_synthetic_v1
pos_synthetic,319,1,T00,positional_synthetic_v1
pos_synthetic,319,2,O03,positional_synthetic_v1
pos_synthetic,319,3,O02,positional_synthetic_v1
pos_synthetic,319,4,O15,positional_synthetic_v1
pos_synthetic,319,5,O00,positional_synthetic_v1
pos_synthetic,320,1,T01,positional_synthetic_v1
pos_synthetic,320,2,O00,positional_synthetic_v1
pos_synthetic,320,3,O01,positional_synthetic_v1
pos_synthetic,320,4,O08,positional_synthetic_v1
pos_synthetic,320,5,S00,positional_synthetic_v1
pos_synthetic,321,1,T00,positional_synthetic_v1
pos_synthetic,321,2,O02,positional_synthetic_v1
pos_synthetic,321,3,S02,positional_synthetic_v1
pos_synthetic,321,4,S03,positional_synthetic_v1
pos_synthetic,322,1,T03,positional_synthetic_v1
pos_synthetic,322,2,O01,positional_synthetic_v1
pos_synthetic,322,3,N02,positional_synthetic_v1
pos_synthetic,323,1,T01,positional_synthetic_v1
pos_synthetic,323,2,O00,positional_synthetic_v1
pos_synthetic,323,3,T04,positional_synthetic_v1
pos_synthetic,323,4,O00,positional_synthetic_v1
pos_synthetic,323,5,O21,positional_synthetic_v1
pos_synthetic,323,6,O02,positional_synthetic_v1
pos_synthetic,323,7,N02,positional_synthetic_v1
pos_synthetic,324,1,T02,positional_synthetic_v1
pos_synthetic,324,2,O20,positional_synthetic_v1
pos_synthetic,324,3,O05,positional_synthetic_v1
pos_synthetic,324,4,O04,positional_synthetic_v1
pos_synthetic,324,5,O00,positional_synthetic_v1
pos_synthetic,324,6,S00,positional_synthetic_v1
pos_synthetic,325,1,T03,positional_synthetic_v1
pos_synthetic,325,2,O02,positional_synthetic_v1
pos_synthetic,325,3,O06,positional_synthetic_v1
pos_synthetic,325,4,O00,positional_synthetic_v1
pos_synthetic,325,5,S01,positional_synthetic_v1
pos_synthetic,326,1,O00,positional_synthetic_v1
pos_synthetic,326,2,O00,positional_synthetic_v1
pos_synthetic,326,3,S03,positional_synthetic_v1
pos_synthetic,327,1,T03,positional_synthetic_v1
pos_synthetic,327,2,O01,positional_synthetic_v1
pos_synthetic,327,3,S00,positional_synthetic_v1
pos_synthetic,328,1,T03,positional_synthetic_v1
pos_synthetic,328,2,O05,positional_synthetic_v1
pos_synthetic,328,3,N00,positional_synthetic_v1
pos_synthetic,329,1,T00,positional_synthetic_v1
pos_synthetic,329,2,O00,positional_synthetic_v1
pos_synthetic,329,3,O05,positional_synthetic_v1
pos_synthetic,329,4,O09,positional_synthetic_v1
pos_synthetic,329,5,O00,positional_synthetic_v1
pos_synthetic,329,6,S00,positional_synthetic_v1
pos_synthetic,330,1,T07,positional_synthetic_v1
pos_synthetic,330,2,O00,positional_synthetic_v1
pos_synthetic,330,3,O09,positional_synthetic_v1
pos_synthetic,330,4,O04,positional_synthetic_v1
pos_synthetic,330,5,O01,positional_synthetic_v1
pos_synthetic,330,6,S00,positional_synthetic_v1
pos_synthetic,330,7,S01,positional_synthetic_v1
pos_synthetic,331,1,T03,positional_synthetic_v1
pos_synthetic,331,2,O05,positional_synthetic_v1
pos_synthetic,331,3,O02,positional_synthetic_v1
pos_synthetic,331,4,O00,positional_synthetic_v1
pos_synthetic,331,5,O32,positional_synthetic_v1
pos_synthetic,331,6,S00,positional_synthetic_v1
pos_synthetic,332,1,T07,positional_synthetic_v1
pos_synthetic,332,2,O04,positional_synthetic_v1
pos_synthetic,332,3,O03,positional_synthetic_v1
pos_synthetic,332,4,N03,positional_synthetic_v1
pos_synthetic,333,1,T04,positional_synthetic_v1
pos_synthetic,333,2,O05,positional_synthetic_v1
pos_synthetic,333,3,O00,positional_synthetic_v1
pos_synthetic,333,4,O01,positional_synthetic_v1
pos_synthetic,333,5,S00,positional_synthetic_v1
pos_synthetic,334,1,O01,positional_synthetic_v1
pos_synthetic,334,2,O01,positional_synthetic_v1
pos_synthetic,334,3,O01,positional_synthetic_v1
pos_synthetic,334,4,O04,positional_synthetic_v1
pos_synthetic,334,5,O27,positional_synthetic_v1
pos_synthetic,334,6,O00,positional_synthetic_v1
pos_synthetic,334,7,S00,positional_synthetic_v1
pos_synthetic,335,1,T05,positional_synthetic_v1
pos_synthetic,335,2,O05,positional_synthetic_v1
pos_synthetic,335,3,O00,positional_synthetic_v1
pos_synthetic,335,4,O12,positional_synthetic_v1
pos_synthetic,335,5,O16,positional_synthetic_v1
pos_synthetic,335,6,O15,positional_synthetic_v1
pos_synthetic,335,7,N05,positional_synthetic_v1
pos_synthetic,336,1,T00,positional_synthetic_v1
pos_synthetic,336,2,O09,positional_synthetic_v1
pos_synthetic,336,3,O02,positional_synthetic_v1
pos_synthetic,336,4,N04,positional_synthetic_v1
pos_synthetic,337,1,T02,positional_synthetic_v1
pos_synthetic,337,2,O10,positional_synthetic_v1
pos_synthetic,337,3,S01,positional_synthetic_v1
pos_synthetic,337,4,O00,positional_synthetic_v1
pos_synthetic,337,5,O03,positional_synthetic_v1
pos_synthetic,337,6,S03,positional_synthetic_v1
pos_synthetic,338,1,T00,positional_synthetic_v1
pos_synthetic,338,2,O00,positional_synthetic_v1
pos_synthetic,338,3,O00,positional_synthetic_v1
pos_synthetic,338,4,O07,positional_synthetic_v1
pos_synthetic,338,5,N04,positional_synthetic_v1
pos_synthetic,339,1,T00,positional_synthetic_v1
pos_synthetic,339,2,O02,positional_synthetic_v1
pos_synthetic,339,3,O14,positional_synthetic_v1
pos_synthetic,339,4,O08,positional_synthetic_v1
pos_synthetic,339,5,O03,positional_synthetic_v1
pos_synthetic,339,6,N01,positional_synthetic_v1
pos_synthetic,340,1,T01,positional_synthetic_v1
pos_synthetic,340,2,O00,positional_synthetic_v1
pos_synthetic,340,3,O03,positional_synthetic_v1
pos_synthetic,340,4,O06,positional_synthetic_v1
pos_synthetic,340,5,O17,positional_synthetic_v1
pos_synthetic,340,6,O05,positional_synthetic_v1
pos_synthetic,340,7,N03,positional_synthetic_v1
pos_synthetic,341,1,O00,positional_synthetic_v1
pos_synthetic,341,2,O02,positional_synthetic_v1
pos_synthetic,341,3,O00,positional_synthetic_v1
pos_synthetic,341,4,O00,positional_synthetic_v1
pos_synthetic,341,5,O07,positional_synthetic_v1
pos_synthetic,341,6,N07,positional_synthetic_v1
pos_synthetic,342,1,T00,positional_synthetic_v1
pos_synthetic,342,2,O01,positional_synthetic_v1
pos_synthetic,342,3,O11,positional_synthetic_v1
pos_synthetic,342,4,O00,positional_synthetic_v1
pos_synthetic,342,5,O03,positional_synthetic_v1
pos_synthetic,342,6,O08,positional_synthetic_v1
pos_synthetic,342,7,S00,positional_synthetic_v1
pos_synthetic,343,1,T00,positional_synthetic_v1
pos_synthetic,343,2,O10,positional_synthetic_v1
pos_synthetic,343,3,S00,positional_synthetic_v1
pos_synthetic,344,1,T03,positional_synthetic_v1
pos_synthetic,344,2,O00,positional_synthetic_v1
pos_synthetic,344,3,O08,positional_synthetic_v1
pos_synthetic,344,4,S03,positional_synthetic_v1
pos_synthetic,345,1,T00,positional_synthetic_v1
pos_synthetic,345,2,O01,positional_synthetic_v1
pos_synthetic,345,3,S00,positional_synthetic_v1
pos_synthetic,346,1,T05,positional_synthetic_v1
pos_synthetic,346,2,O39,positional_synthetic_v1
pos_synthetic,346,3,N00,positional_synthetic_v1
pos_synthetic,347,1,T01,positional_synthetic_v1
pos_synthetic,347,2,O07,positional_synthetic_v1
pos_synthetic,347,3,O19,positional_synthetic_v1
pos_synthetic,347,4,S00,positional_synthetic_v1
pos_synthetic,348,1,T00,positional_synthetic_v1
pos_synthetic,348,2,O06,positional_synthetic_v1
pos_synthetic,348,3,O00,positional_synthetic_v1
pos_synthetic,348,4,O04,positional_synthetic_v1
pos_synthetic,348,5,O01,positional_synthetic_v1
pos_synthetic,348,6,S00,positional_synthetic_v1
pos_synthetic,349,1,T01,positional_synthetic_v1
pos_synthetic,349,2,O02,positional_synthetic_v1
pos_synthetic,349,3,O05,positional_synthetic_v1
pos_synthetic,349,4,O00,positional_synthetic_v1
pos_synthetic,349,5,O03,positional_synthetic_v1
pos_synthetic,349,6,S01,positional_synthetic_v1
pos_synthetic,350,1,T01,positional_synthetic_v1
pos_synthetic,350,2,O06,positional_synthetic_v1
pos_synthetic,350,3,O12,positional_synthetic_v1
pos_synthetic,350,4,O00,positional_synthetic_v1
pos_synthetic,350,5,O13,positional_synthetic_v1
pos_synthetic,350,6,O02,positional_synthetic_v1
pos_synthetic,350,7,N00,positional_synthetic_v1
pos_synthetic,351,1,T00,positional_synthetic_v1
pos_synthetic,351,2,O01,positional_synthetic_v1
pos_synthetic,351,3,O10,positional_synthetic_v1
pos_synthetic,351,4,O07,positional_synthetic_v1
pos_synthetic,351,5,O11,positional_synthetic_v1
pos_synthetic,351,6,O02,positional_synthetic_v1
pos_synthetic,351,7,O01,positional_synthetic_v1
pos_synthetic,352,1,T00,positional_synthetic_v1
pos_synthetic,352,2,O01,positional_synthetic_v1
pos_synthetic,352,3,O01,positional_synthetic_v1
pos_synthetic,352,4,O00,positional_synthetic_v1
pos_synthetic,352,5,O00,positional_synthetic_v1
pos_synthetic,352,6,O04,positional_synthetic_v1
pos_synthetic,352,7,S03,positional_synthetic_v1
pos_synthetic,353,1,T06,positional_synthetic_v1
pos_synthetic,353,2,O05,positional_synthetic_v1
pos_synthetic,353,3,O01,positional_synthetic_v1
pos_synthetic,353,4,N02,positional_synthetic_v1
pos_synthetic,354,1,T03,positional_synthetic_v1
pos_synthetic,354,2,O00,positional_synthetic_v1
pos_synthetic,354,3,O01,positional_synthetic_v1
pos_synthetic,354,4,S00,positional_synthetic_v1
pos_synthetic,355,1,O03,positional_synthetic_v1
pos_synthetic,355,2,O03,positional_synthetic_v1
pos_synthetic,355,3,S00,positional_synthetic_v1
pos_synthetic,356,1,O01,positional_synthetic_v1
pos_synthetic,356,2,O00,positional_synthetic_v1
pos_synthetic,356,3,O00,positional_synthetic_v1
pos_synthetic,356,4,O14,positional_synthetic_v1
pos_synthetic,356,5,O00,positional_synthetic_v1
pos_synthetic,356,6,S00,positional_synthetic_v1
pos_synthetic,357,1,T06,positional_synthetic_v1
pos_synthetic,357,2,O00,positional_synthetic_v1
pos_synthetic,357,3,S02,positional_synthetic_v1
pos_synthetic,358,1,T04,positional_synthetic_v1
pos_synthetic,358,2,O00,positional_synthetic_v1
pos_synthetic,358,3,O11,positional_synthetic_v1
pos_synthetic,358,4,N01,positional_synthetic_v1
pos_synthetic,359,1,T01,positional_synthetic_v1
pos_synthetic,359,2,O00,positional_synthetic_v1
pos_synthetic,359,3,O00,positional_synthetic_v1
pos_synthetic,359,4,O08,positional_synthetic_v1
pos_synthetic,359,5,O02,positional_synthetic_v1
pos_synthetic,359,6,O01,positional_synthetic_v1
pos_synthetic,359,7,N02,positional_synthetic_v1
pos_synthetic,360,1,T03,positional_synthetic_v1
pos_synthetic,360,2,O00,positional_synthetic_v1
pos_synthetic,360,3,O04,positional_synthetic_v1
pos_synthetic,360,4,O00,positional_synthetic_v1
pos_synthetic,360,5,O09,positional_synthetic_v1
pos_synthetic,360,6,N02,positional_synthetic_v1
pos_synthetic,361,1,T06,positional_synthetic_v1
pos_synthetic,361,2,O00,positional_synthetic_v1
pos_synthetic,361,3,O00,positional_synthetic_v1
pos_synthetic,361,4,O00,positional_synthetic_v1
pos_synthetic,361,5,O00,positional_synthetic_v1
pos_synthetic,361,6,S03,positional_synthetic_v1
pos_synthetic,362,1,T00,positional_synthetic_v1
pos_synthetic,362,2,O00,positional_synthetic_v1
pos_synthetic,362,3,O09,positional_synthetic_v1
pos_synthetic,362,4,O02,positional_synthetic_v1
pos_synthetic,362,5,O10,positional_synthetic_v1
pos_synthetic,362,6,O00,positional_synthetic_v1
pos_synthetic,362,7,O02,positional_synthetic_v1
pos_synthetic,363,1,T00,positional_synthetic_v1
pos_synthetic,363,2,O00,positional_synthetic_v1
pos_synthetic,363,3,O21,positional_synthetic_v1
pos_synthetic,363,4,O00,positional_synthetic_v1
pos_synthetic,363,5,O03,positional_synthetic_v1
pos_synthetic,363,6,O01,positional_synthetic_v1
pos_synthetic,363,7,N00,positional_synthetic_v1
pos_synthetic,364,1,T05,positional_synthetic_v1
pos_synthetic,364,2,O00,positional_synthetic_v1
pos_synthetic,364,3,S03,positional_synthetic_v1
pos_synthetic,365,1,O03,positional_synthetic_v1
pos_synthetic,365,2,O26,positional_synthetic_v1
pos_synthetic,365,3,O00,positional_synthetic_v1
pos_synthetic,365,4,O01,positional_synthetic_v1
pos_synthetic,365,5,N00,positional_synthetic_v1
pos_synthetic,366,1,T03,positional_synthetic_v1
pos_synthetic,366,2,O35,positional_synthetic_v1
pos_synthetic,366,3,O00,positional_synthetic_v1
pos_synthetic,366,4,O05,positional_synthetic_v1
pos_synthetic,366,5,O00,positional_synthetic_v1
pos_synthetic,366,6,N01,positional_synthetic_v1
pos_synthetic,367,1,T01,positional_synthetic_v1
pos_synthetic,367,2,O33,positional_synthetic_v1
pos_synthetic,367,3,N01,positional_synthetic_v1
pos_synthetic,368,1,O01,positional_synthetic_v1
pos_synthetic,368,2,O00,positional_synthetic_v1
pos_synthetic,368,3,T00,positional_synthetic_v1
pos_synthetic,368,4,O00,positional_synthetic_v1
pos_synthetic,368,5,O00,positional_synthetic_v1
pos_synthetic,368,6,S01,positional_synthetic_v1
pos_synthetic,369,1,O02,positional_synthetic_v1
pos_synthetic,369,2,O00,positional_synthetic_v1
pos_synthetic,369,3,O16,positional_synthetic_v1
pos_synthetic,369,4,O07,positional_synthetic_v1
pos_synthetic,369,5,S01,positional_synthetic_v1
pos_synthetic,370,1,O03,positional_synthetic_v1
pos_synthetic,370,2,O00,positional_synthetic_v1
pos_synthetic,370,3,O02,positional_synthetic_v1
pos_synthetic,370,4,O02,positional_synthetic_v1
pos_synthetic,370,5,S03,positional_synthetic_v1
pos_synthetic,371,1,T04,positional_synthetic_v1
pos_synthetic,371,2,O05,positional_synthetic_v1
pos_synthetic,371,3,S00,positional_synthetic_v1
pos_synthetic,372,1,T02,positional_synthetic_v1
pos_synthetic,372,2,T01,positional_synthetic_v1
pos_synthetic,372,3,O00,positional_synthetic_v1
pos_synthetic,372,4,N01,positional_synthetic_v1
pos_synthetic,373,1,O12,positional_synthetic_v1
pos_synthetic,373,2,O02,positional_synthetic_v1
pos_synthetic,373,3,O00,positional_synthetic_v1
pos_synthetic,373,4,S00,positional_synthetic_v1
pos_synthetic,374,1,T00,positional_synthetic_v1
pos_synthetic,374,2,O00,positional_synthetic_v1
pos_synthetic,374,3,O01,positional_synthetic_v1
pos_synthetic,374,4,O09,positional_synthetic_v1
pos_synthetic,374,5,S00,positional_synthetic_v1
pos_synthetic,375,1,T05,positional_synthetic_v1
pos_synthetic,375,2,O18,positional_synthetic_v1
pos_synthetic,375,3,O17,positional_synthetic_v1
pos_synthetic,375,4,S00,positional_synthetic_v1
pos_synthetic,376,1,T07,positional_synthetic_v1
pos_synthetic,376,2,O10,positional_synthetic_v1
pos_synthetic,376,3,T00,positional_synthetic_v1
pos_synthetic,376,4,O00,positional_synthetic_v1
pos_synthetic,376,5,O02,positional_synthetic_v1
pos_synthetic,376,6,O22,positional_synthetic_v1
pos_synthetic,376,7,S00,positional_synthetic_v1
pos_synthetic,377,1,T00,positional_synthetic_v1
pos_synthetic,377,2,O05,positional_synthetic_v1
pos_synthetic,377,3,S00,positional_synthetic_v1
pos_synthetic,378,1,O10,positional_synthetic_v1
pos_synthetic,378,2,O31,positional_synthetic_v1
pos_synthetic,378,3,O00,positional_synthetic_v1
pos_synthetic,378,4,O02,positional_synthetic_v1
pos_synthetic,378,5,N00,positional_synthetic_v1
pos_synthetic,379,1,T03,positional_synthetic_v1
pos_synthetic,379,2,O03,positional_synthetic_v1
pos_synthetic,379,3,O04,positional_synthetic_v1
pos_synthetic,379,4,S00,positional_synthetic_v1
pos_synthetic,380,1,T05,positional_synthetic_v1
pos_synthetic,380,2,O03,positional_synthetic_v1
pos_synthetic,380,3,O00,positional_synthetic_v1
pos_synthetic,380,4,N02,positional_synthetic_v1
pos_synthetic,381,1,O11,positional_synthetic_v1
pos_synthetic,381,2,O01,positional_synthetic_v1
pos_synthetic,381,3,N04,positional_synthetic_v1
pos_synthetic,382,1,O21,positional_synthetic_v1
pos_synthetic,382,2,O00,positional_synthetic_v1
pos_synthetic,382,3,O35,positional_synthetic_v1
pos_synthetic,382,4,O00,positional_synthetic_v1
pos_synthetic,382,5,N00,positional_synthetic_v1
pos_synthetic,383,1,T00,positional_synthetic_v1
pos_synthetic,383,2,O20,positional_synthetic_v1
pos_synthetic,383,3,O05,positional_synthetic_v1
pos_synthetic,383,4,T00,positional_synthetic_v1
pos_synthetic,383,5,O01,positional_synthetic_v1
pos_synthetic,383,6,O04,positional_synthetic_v1
pos_synthetic,383,7,N00,positional_synthetic_v1
pos_synthetic,384,1,T05,positional_synthetic_v1
pos_synthetic,384,2,O12,positional_synthetic_v1
pos_synthetic,384,3,S00,positional_synthetic_v1
pos_synthetic,384,4,O32,positional_synthetic_v1
pos_synthetic,385,1,T00,positional_synthetic_v1
pos_synthetic,385,2,O35,positional_synthetic_v1
pos_synthetic,385,3,O05,positional_synthetic_v1
pos_synthetic,385,4,S01,positional_synthetic_v1
pos_synthetic,385,5,O00,positional_synthetic_v1
pos_synthetic,385,6,S00,positional_synthetic_v1
pos_synthetic,386,1,T00,positional_synthetic_v1
pos_synthetic,386,2,O00,positional_synthetic_v1
pos_synthetic,386,3,O03,positional_synthetic_v1
pos_synthetic,386,4,O02,positional_synthetic_v1
pos_synthetic,386,5,N02,positional_synthetic_v1
pos_synthetic,387,1,T05,positional_synthetic_v1
pos_synthetic,387,2,S00,positional_synthetic_v1
pos_synthetic,387,3,S00,positional_synthetic_v1
pos_synthetic,388,1,O16,positional_synthetic_v1
pos_synthetic,388,2,O13,positional_synthetic_v1
pos_synthetic,388,3,N01,positional_synthetic_v1
pos_synthetic,389,1,T02,positional_synthetic_v1
pos_synthetic,389,2,O01,positional_synthetic_v1
pos_synthetic,389,3,O02,positional_synthetic_v1
pos_synthetic,389,4,O13,positional_synthetic_v1
pos_synthetic,389,5,O02,positional_synthetic_v1
pos_synthetic,389,6,S00,positional_synthetic_v1
pos_synthetic,390,1,O13,positional_synthetic_v1
pos_synthetic,390,2,O01,positional_synthetic_v1
pos_synthetic,390,3,O00,positional_synthetic_v1
pos_synthetic,390,4,N02,positional_synthetic_v1
pos_synthetic,391,1,T04,positional_synthetic_v1
pos_synthetic,391,2,O00,positional_synthetic_v1
pos_synthetic,391,3,S00,positional_synthetic_v1
pos_synthetic,392,1,T00,positional_synthetic_v1
pos_synthetic,392,2,O02,positional_synthetic_v1
pos_synthetic,392,3,O08,positional_synthetic_v1
pos_synthetic,392,4,S01,positional_synthetic_v1
pos_synthetic,393,1,T00,positional_synthetic_v1
pos_synthetic,393,2,O14,positional_synthetic_v1
pos_synthetic,393,3,O02,positional_synthetic_v1
pos_synthetic,393,4,N07,positional_synthetic_v1
pos_synthetic,394,1,T02,positional_synthetic_v1
pos_synthetic,394,2,O00,positional_synthetic_v1
pos_synthetic,394,3,O06,positional_synthetic_v1
pos_synthetic,394,4,O01,positional_synthetic_v1
pos_synthetic,394,5,O06,positional_synthetic_v1
pos_synthetic,394,6,O00,positional_synthetic_v1
pos_synthetic,394,7,S02,positional_synthetic_v1
pos_synthetic,395,1,T00,positional_synthetic_v1
pos_synthetic,395,2,O14,positional_synthetic_v1
pos_synthetic,395,3,S01,positional_synthetic_v1
pos_synthetic,396,1,T02,positional_synthetic_v1
pos_synthetic,396,2,O02,positional_synthetic_v1
pos_synthetic,396,3,O00,positional_synthetic_v1
pos_synthetic,396,4,S00,positional_synthetic_v1
pos_synthetic,396,5,O00,positional_synthetic_v1
pos_synthetic,396,6,O00,positional_synthetic_v1
pos_synthetic,396,7,N02,positional_synthetic_v1
pos_synthetic,397,1,T06,positional_synthetic_v1
pos_synthetic,397,2,O17,positional_synthetic_v1
pos_synthetic,397,3,O09,positional_synthetic_v1
pos_synthetic,397,4,T03,positional_synthetic_v1
pos_synthetic,397,5,O05,positional_synthetic_v1
pos_synthetic,397,6,T00,positional_synthetic_v1
pos_synthetic,397,7,S01,positional_synthetic_v1
pos_synthetic,398,1,T01,positional_synthetic_v1
pos_synthetic,398,2,O00,positional_synthetic_v1
pos_synthetic,398,3,T01,positional_synthetic_v1
pos_synthetic,398,4,O02,positional_synthetic_v1
pos_synthetic,399,1,T04,positional_synthetic_v1
pos_synthetic,399,2,O03,positional_synthetic_v1
pos_synthetic,399,3,O01,positional_synthetic_v1
pos_synthetic,399,4,O34,positional_synthetic_v1
pos_synthetic,399,5,O00,positional_synthetic_v1
pos_synthetic,399,6,S00,positional_synthetic_v1
pos_synthetic,400,1,T03,positional_synthetic_v1
pos_synthetic,400,2,O23,positional_synthetic_v1
pos_synthetic,400,3,O00,positional_synthetic_v1
pos_synthetic,401,1,O16,positional_synthetic_v1
pos_synthetic,401,2,O00,positional_synthetic_v1
pos_synthetic,401,3,S01,positional_synthetic_v1
pos_synthetic,402,1,T03,positional_synthetic_v1
pos_synthetic,402,2,T00,positional_synthetic_v1
pos_synthetic,402,3,N06,positional_synthetic_v1
pos_synthetic,403,1,T02,positional_synthetic_v1
pos_synthetic,403,2,O00,positional_synthetic_v1
pos_synthetic,403,3,O13,positional_synthetic_v1
pos_synthetic,403,4,O00,positional_synthetic_v1
pos_synthetic,403,5,O17,positional_synthetic_v1
pos_synthetic,404,1,T00,positional_synthetic_v1
pos_synthetic,404,2,O07,positional_synthetic_v1
pos_synthetic,404,3,T01,positional_synthetic_v1
pos_synthetic,404,4,O00,positional_synthetic_v1
pos_synthetic,404,5,O00,positional_synthetic_v1
pos_synthetic,404,6,O00,positional_synthetic_v1
pos_synthetic,404,7,O02,positional_synthetic_v1
pos_synthetic,405,1,T00,positional_synthetic_v1
pos_synthetic,405,2,O04,positional_synthetic_v1
pos_synthetic,405,3,O00,positional_synthetic_v1
pos_synthetic,405,4,O00,positional_synthetic_v1
pos_synthetic,405,5,N03,positional_synthetic_v1
pos_synthetic,406,1,T00,positional_synthetic_v1
pos_synthetic,406,2,O21,positional_synthetic_v1
pos_synthetic,406,3,O15,positional_synthetic_v1
pos_synthetic,406,4,S01,positional_synthetic_v1
pos_synthetic,407,1,O20,positional_synthetic_v1
pos_synthetic,407,2,O00,positional_synthetic_v1
pos_synthetic,407,3,N00,positional_synthetic_v1
pos_synthetic,408,1,T00,positional_synthetic_v1
pos_synthetic,408,2,O11,positional_synthetic_v1
pos_synthetic,408,3,O00,positional_synthetic_v1
pos_synthetic,408,4,O03,positional_synthetic_v1
pos_synthetic,408,5,S02,positional_synthetic_v1
pos_synthetic,409,1,T01,positional_synthetic_v1
pos_synthetic,409,2,O00,positional_synthetic_v1
pos_synthetic,409,3,O14,positional_synthetic_v1
pos_synthetic,409,4,O04,positional_synthetic_v1
