doc_id,line_id,position,token,raw_token,orientation,source,notes
synthetic,77,5,s03,s03,normal,synthetic_generator,
synthetic,77,6,s15,s15,normal,synthetic_generator,
synthetic,77,7,s23,s23,normal,synthetic_generator,
synthetic,77,8,s03,s03,normal,synthetic_generator,
synthetic,77,9,s13,s13,normal,synthetic_generator,
synthetic,78,1,s03,s03,normal,synthetic_generator,
synthetic,78,2,s13,s13,normal,synthetic_generator,
synthetic,78,3,s23,s23,normal,synthetic_generator,
synthetic,78,4,s02,s02,normal,synthetic_generator,
synthetic,78,5,s11,s11,normal,synthetic_generator,
synthetic,79,1,s02,s02,normal,synthetic_generator,
synthetic,79,2,s14,s14,normal,synthetic_generator,
synthetic,79,3,s23,s23,normal,synthetic_generator,
synthetic,79,4,s40,s40,normal,synthetic_generator,
synthetic,79,5,s02,s02,normal,synthetic_generator,
synthetic,79,6,s13,s13,normal,synthetic_generator,
synthetic,79,7,s20,s20,normal,synthetic_generator,
synthetic,79,8,s03,s03,normal,synthetic_generator,
synthetic,79,9,s12,s12,normal,synthetic_generator,
synthetic,80,1,s02,s02,normal,synthetic_generator,
synthetic,80,2,s12,s12,normal,synthetic_generator,
synthetic,80,3,s22,s22,normal,synthetic_generator,
synthetic,80,4,s03,s03,normal,synthetic_generator,
synthetic,80,5,s10,s10,normal,synthetic_generator,
synthetic,81,1,s01,s01,normal,synthetic_generator,
synthetic,81,2,s11,s11,normal,synthetic_generator,
synthetic,81,3,s23,s23,normal,synthetic_generator,
synthetic,81,4,s03,s03,normal,synthetic_generator,
synthetic,81,5,s11,s11,normal,synthetic_generator,
synthetic,82,1,s01,s01,normal,synthetic_generator,
synthetic,82,2,s10,s10,normal,synthetic_generator,
synthetic,82,3,s23,s23,normal,synthetic_generator,
synthetic,82,4,s40,s40,normal,synthetic_generator,
synthetic,82,5,s02,s02,normal,synthetic_generator,
synthetic,82,6,s14,s14,normal,synthetic_generator,
synthetic,82,7,s23,s23,normal,synthetic_generator,
synthetic,82,8,s02,s02,normal,synthetic_generator,
synthetic,82,9,s10,s10,normal,synthetic_generator,
synthetic,83,1,s02,s02,normal,synthetic_generator,
synthetic,83,2,s13,s13,normal,synthetic_generator,
synthetic,83,3,s20,s20,normal,synthetic_generator,
synthetic,83,4,s03,s03,normal,synthetic_generator,
synthetic,83,5,s13,s13,normal,synthetic_generator,
synthetic,84,1,s01,s01,normal,synthetic_generator,
synthetic,84,2,s12,s12,normal,synthetic_generator,
synthetic,84,3,s22,s22,normal,synthetic_generator,
synthetic,84,4,s31,s31,normal,synthetic_generator,
synthetic,84,5,s02,s02,normal,synthetic_generator,
synthetic,84,6,s14,s14,normal,synthetic_generator,
synthetic,85,1,s03,s03,normal,synthetic_generator,
synthetic,85,2,s14,s14,normal,synthetic_generator,
synthetic,85,3,s21,s21,normal,synthetic_generator,
synthetic,85,4,s40,s40,normal,synthetic_generator,
synthetic,85,5,s01,s01,normal,synthetic_generator,
synthetic,85,6,s12,s12,normal,synthetic_generator,
synthetic,85,7,s23,s23,normal,synthetic_generator,
synthetic,85,8,s02,s02,normal,synthetic_generator,
synthetic,85,9,s10,s10,normal,synthetic_generator,
synthetic,86,1,s02,s02,normal,synthetic_generator,
synthetic,86,2,s15,s15,normal,synthetic_generator,
synthetic,86,3,s23,s23,normal,synthetic_generator,
synthetic,86,4,s30,s30,normal,synthetic_generator,
synthetic,86,5,s02,s02,normal,synthetic_generator,
synthetic,86,6,s11,s11,normal,synthetic_generator,
synthetic,87,1,s03,s03,normal,synthetic_generator,
synthetic,87,2,s10,s10,normal,synthetic_generator,
synthetic,87,3,s23,s23,normal,synthetic_generator,
synthetic,87,4,s40,s40,normal,synthetic_generator,
synthetic,87,5,s01,s01,normal,synthetic_generator,
synthetic,87,6,s15,s15,normal,synthetic_generator,
synthetic,87,7,s23,s23,normal,synthetic_generator,
synthetic,87,8,s01,s01,normal,synthetic_generator,
synthetic,87,9,s13,s13,normal,synthetic_generator,
synthetic,88,1,s01,s01,normal,synthetic_generator,
synthetic,88,2,s12,s12,normal,synthetic_generator,
synthetic,88,3,s23,s23,normal,synthetic_generator,
synthetic,88,4,s02,s02,normal,synthetic_generator,
synthetic,88,5,s11,s11,normal,synthetic_generator,
synthetic,89,1,s02,s02,normal,synthetic_generator,
synthetic,89,2,s12,s12,normal,synthetic_generator,
synthetic,89,3,s23,s23,normal,synthetic_generator,
synthetic,89,4,s31,s31,normal,synthetic_generator,
synthetic,89,5,s02,s02,normal,synthetic_generator,
synthetic,89,6,s12,s12,normal,synthetic_generator,
synthetic,90,1,s02,s02,normal,synthetic_generator,
synthetic,90,2,s10,s10,normal,synthetic_generator,
synthetic,90,3,s20,s20,normal,synthetic_generator,
synthetic,90,4,s02,s02,normal,synthetic_generator,
synthetic,90,5,s11,s11,normal,synthetic_generator,
synthetic,91,1,s01,s01,normal,synthetic_generator,
synthetic,91,2,s15,s15,normal,synthetic_generator,
synthetic,91,3,s20,s20,normal,synthetic_generator,
synthetic,91,4,s40,s40,normal,synthetic_generator,
synthetic,91,5,s01,s01,normal,synthetic_generator,
synthetic,91,6,s11,s11,normal,synthetic_generator,
synthetic,91,7,s20,s20,normal,synthetic_generator,
synthetic,91,8,s03,s03,normal,synthetic_generator,
synthetic,91,9,s11,s11,normal,synthetic_generator,
synthetic,92,1,s01,s01,normal,synthetic_generator,
synthetic,92,2,s13,s13,normal,synthetic_generator,
synthetic,92,3,s20,s20,normal,synthetic_generator,
synthetic,92,4,s03,s03,normal,synthetic_generator,
synthetic,92,5,s11,s11,normal,synthetic_generator,
synthetic,93,1,s03,s03,normal,synthetic_generator,
synthetic,93,2,s12,s12,normal,synthetic_generator,
synthetic,93,3,s22,s22,normal,synthetic_generator,
synthetic,93,4,s30,s30,normal,synthetic_generator,
synthetic,93,5,s03,s03,normal,synthetic_generator,
synthetic,93,6,s14,s14,normal,synthetic_generator,
synthetic,94,1,s03,s03,normal,synthetic_generator,
synthetic,94,2,s10,s10,normal,synthetic_generator,
synthetic,94,3,s21,s21,normal,synthetic_generator,
synthetic,94,4,s40,s40,normal,synthetic_generator,
synthetic,94,5,s01,s01,normal,synthetic_generator,
synthetic,94,6,s14,s14,normal,synthetic_generator,
synthetic,94,7,s20,s20,normal,synthetic_generator,
synthetic,94,8,s02,s02,normal,synthetic_generator,
synthetic,94,9,s14,s14,normal,synthetic_generator,
synthetic,95,1,s02,s02,normal,synthetic_generator,
synthetic,95,2,s13,s13,normal,synthetic_generator,
synthetic,95,3,s21,s21,normal,synthetic_generator,
synthetic,95,4,s40,s40,normal,synthetic_generator,
synthetic,95,5,s03,s03,normal,synthetic_generator,
synthetic,95,6,s15,s15,normal,synthetic_generator,
synthetic,95,7,s21,s21,normal,synthetic_generator,
synthetic,95,8,s01,s01,normal,synthetic_generator,
synthetic,95,9,s15,s15,normal,synthetic_generator,
synthetic,96,1,s03,s03,normal,synthetic_generator,
synthetic,96,2,s14,s14,normal,synthetic_generator,
synthetic,96,3,s20,s20,normal,synthetic_generator,
synthetic,96,4,s30,s30,normal,synthetic_generator,
synthetic,96,5,s02,s02,normal,synthetic_generator,
synthetic,96,6,s14,s14,normal,synthetic_generator,
synthetic,97,1,s03,s03,normal,synthetic_generator,
synthetic,97,2,s12,s12,normal,synthetic_generator,
synthetic,97,3,s20,s20,normal,synthetic_generator,
synthetic,97,4,s31,s31,normal,synthetic_generator,
synthetic,97,5,s01,s01,normal,synthetic_generator,
synthetic,97,6,s13,s13,normal,synthetic_generator,
synthetic,98,1,s01,s01,normal,synthetic_generator,
synthetic,98,2,s13,s13,normal,synthetic_generator,
synthetic,98,3,s22,s22,normal,synthetic_generator,
synthetic,98,4,s31,s31,normal,synthetic_generator,
synthetic,98,5,s03,s03,normal,synthetic_generator,
synthetic,98,6,s11,s11,normal,synthetic_generator,
synthetic,99,1,s01,s01,normal,synthetic_generator,
synthetic,99,2,s15,s15,normal,synthetic_generator,
synthetic,99,3,s22,s22,normal,synthetic_generator,
synthetic,99,4,s31,s31,normal,synthetic_generator,
synthetic,99,5,s02,s02,normal,synthetic_generator,
synthetic,99,6,s13,s13,normal,synthetic_generator,
synthetic,100,1,s03,s03,normal,synthetic_generator,
synthetic,100,2,s12,s12,normal,synthetic_generator,
synthetic,100,3,s22,s22,normal,synthetic_generator,
synthetic,100,4,s40,s40,normal,synthetic_generator,
synthetic,100,5,s01,s01,normal,synthetic_generator,
synthetic,100,6,s12,s12,normal,synthetic_generator,
synthetic,100,7,s23,s23,normal,synthetic_generator,
synthetic,100,8,s01,s01,normal,synthetic_generator,
synthetic,100,9,s13,s13,normal,synthetic_generator,
synthetic,101,1,s03,s03,normal,synthetic_generator,
synthetic,101,2,s15,s15,normal,synthetic_generator,
synthetic,101,3,s23,s23,normal,synthetic_generator,
synthetic,101,4,s40,s40,normal,synthetic_generator,
synthetic,101,5,s01,s01,normal,synthetic_generator,
synthetic,101,6,s13,s13,normal,synthetic_generator,
synthetic,101,7,s22,s22,normal,synthetic_generator,
synthetic,101,8,s01,s01,normal,synthetic_generator,
synthetic,101,9,s13,s13,normal,synthetic_generator,
synthetic,102,1,s02,s02,normal,synthetic_generator,
synthetic,102,2,s12,s12,normal,synthetic_generator,
synthetic,102,3,s22,s22,normal,synthetic_generator,
synthetic,102,4,s02,s02,normal,synthetic_generator,
synthetic,102,5,s14,s14,normal,synthetic_generator,
synthetic,103,1,s02,s02,normal,synthetic_generator,
synthetic,103,2,s14,s14,normal,synthetic_generator,
synthetic,103,3,s20,s20,normal,synthetic_generator,
synthetic,103,4,s40,s40,normal,synthetic_generator,
synthetic,103,5,s01,s01,normal,synthetic_generator,
synthetic,103,6,s11,s11,normal,synthetic_generator,
synthetic,103,7,s23,s23,normal,synthetic_generator,
synthetic,103,8,s02,s02,normal,synthetic_generator,
synthetic,103,9,s14,s14,normal,synthetic_generator,
synthetic,104,1,s03,s03,normal,synthetic_generator,
synthetic,104,2,s13,s13,normal,synthetic_generator,
synthetic,104,3,s23,s23,normal,synthetic_generator,
synthetic,104,4,s02,s02,normal,synthetic_generator,
synthetic,104,5,s10,s10,normal,synthetic_generator,
synthetic,105,1,s02,s02,normal,synthetic_generator,
synthetic,105,2,s11,s11,normal,synthetic_generator,
synthetic,105,3,s23,s23,normal,synthetic_generator,
synthetic,105,4,s03,s03,normal,synthetic_generator,
synthetic,105,5,s11,s11,normal,synthetic_generator,
synthetic,106,1,s03,s03,normal,synthetic_generator,
synthetic,106,2,s14,s14,normal,synthetic_generator,
synthetic,106,3,s22,s22,normal,synthetic_generator,
synthetic,106,4,s31,s31,normal,synthetic_generator,
synthetic,106,5,s03,s03,normal,synthetic_generator,
synthetic,106,6,s14,s14,normal,synthetic_generator,
synthetic,107,1,s02,s02,normal,synthetic_generator,
synthetic,107,2,s15,s15,normal,synthetic_generator,
synthetic,107,3,s22,s22,normal,synthetic_generator,
synthetic,107,4,s31,s31,normal,synthetic_generator,
synthetic,107,5,s03,s03,normal,synthetic_generator,
synthetic,107,6,s13,s13,normal,synthetic_generator,
synthetic,108,1,s02,s02,normal,synthetic_generator,
synthetic,108,2,s12,s12,normal,synthetic_generator,
synthetic,108,3,s21,s21,normal,synthetic_generator,
synthetic,108,4,s30,s30,normal,synthetic_generator,
synthetic,108,5,s03,s03,normal,synthetic_generator,
synthetic,108,6,s11,s11,normal,synthetic_generator,
synthetic,109,1,s01,s01,normal,synthetic_generator,
synthetic,109,2,s15,s15,normal,synthetic_generator,
synthetic,109,3,s21,s21,normal,synthetic_generator,
synthetic,109,4,s30,s30,normal,synthetic_generator,
synthetic,109,5,s01,s01,normal,synthetic_generator,
synthetic,109,6,s15,s15,normal,synthetic_generator,
synthetic,110,1,s02,s02,normal,synthetic_generator,
synthetic,110,2,s15,s15,normal,synthetic_generator,
synthetic,110,3,s22,s22,normal,synthetic_generator,
synthetic,110,4,s30,s30,normal,synthetic_generator,
synthetic,110,5,s01,s01,normal,synthetic_generator,
synthetic,110,6,s12,s12,normal,synthetic_generator,
synthetic,111,1,s02,s02,normal,synthetic_generator,
synthetic,111,2,s11,s11,normal,synthetic_generator,
synthetic,111,3,s22,s22,normal,synthetic_generator,
synthetic,111,4,s01,s01,normal,synthetic_generator,
synthetic,111,5,s15,s15,normal,synthetic_generator,
synthetic,112,1,s01,s01,normal,synthetic_generator,
synthetic,112,2,s12,s12,normal,synthetic_generator,
synthetic,112,3,s20,s20,normal,synthetic_generator,
synthetic,112,4,s40,s40,normal,synthetic_generator,
synthetic,112,5,s03,s03,normal,synthetic_generator,
synthetic,112,6,s12,s12,normal,synthetic_generator,
synthetic,112,7,s21,s21,normal,synthetic_generator,
synthetic,112,8,s03,s03,normal,synthetic_generator,
synthetic,112,9,s13,s13,normal,synthetic_generator,
synthetic,113,1,s01,s01,normal,synthetic_generator,
synthetic,113,2,s14,s14,normal,synthetic_generator,
synthetic,113,3,s22,s22,normal,synthetic_generator,
synthetic,113,4,s02,s02,normal,synthetic_generator,
synthetic,113,5,s13,s13,normal,synthetic_generator,
synthetic,114,1,s02,s02,normal,synthetic_generator,
synthetic,114,2,s11,s11,normal,synthetic_generator,
synthetic,114,3,s20,s20,normal,synthetic_generator,
synthetic,114,4,s31,s31,normal,synthetic_generator,
synthetic,114,5,s02,s02,normal,synthetic_generator,
synthetic,114,6,s10,s10,normal,synthetic_generator,
synthetic,115,1,s02,s02,normal,synthetic_generator,
synthetic,115,2,s13,s13,normal,synthetic_generator,
synthetic,115,3,s20,s20,normal,synthetic_generator,
synthetic,115,4,s03,s03,normal,synthetic_generator,
synthetic,115,5,s15,s15,normal,synthetic_generator,
synthetic,116,1,s01,s01,normal,synthetic_generator,
synthetic,116,2,s11,s11,normal,synthetic_generator,
synthetic,116,3,s21,s21,normal,synthetic_generator,
synthetic,116,4,s40,s40,normal,synthetic_generator,
synthetic,116,5,s01,s01,normal,synthetic_generator,
synthetic,116,6,s11,s11,normal,synthetic_generator,
synthetic,116,7,s20,s20,normal,synthetic_generator,
synthetic,116,8,s03,s03,normal,synthetic_generator,
synthetic,116,9,s13,s13,normal,synthetic_generator,
synthetic,117,1,s03,s03,normal,synthetic_generator,
synthetic,117,2,s14,s14,normal,synthetic_generator,
synthetic,117,3,s21,s21,normal,synthetic_generator,
synthetic,117,4,s40,s40,normal,synthetic_generator,
synthetic,117,5,s02,s02,normal,synthetic_generator,
synthetic,117,6,s13,s13,normal,synthetic_generator,
synthetic,117,7,s22,s22,normal,synthetic_generator,
synthetic,117,8,s03,s03,normal,synthetic_generator,
synthetic,117,9,s13,s13,normal,synthetic_generator,
synthetic,118,1,s03,s03,normal,synthetic_generator,
synthetic,118,2,s14,s14,normal,synthetic_generator,
synthetic,118,3,s20,s20,normal,synthetic_generator,
synthetic,118,4,s30,s30,normal,synthetic_generator,
synthetic,118,5,s01,s01,normal,synthetic_generator,
synthetic,118,6,s15,s15,normal,synthetic_generator,
synthetic,119,1,s02,s02,normal,synthetic_generator,
synthetic,119,2,s15,s15,normal,synthetic_generator,
synthetic,119,3,s20,s20,normal,synthetic_generator,
synthetic,119,4,s01,s01,normal,synthetic_generator,
synthetic,119,5,s11,s11,normal,synthetic_generator,
synthetic,120,1,s03,s03,normal,synthetic_generator,
synthetic,120,2,s10,s10,normal,synthetic_generator,
synthetic,120,3,s21,s21,normal,synthetic_generator,
synthetic,120,4,s01,s01,normal,synthetic_generator,
synthetic,120,5,s13,s13,normal,synthetic_generator,
synthetic,121,1,s03,s03,normal,synthetic_generator,
synthetic,121,2,s14,s14,normal,synthetic_generator,
synthetic,121,3,s23,s23,normal,synthetic_generator,
synthetic,121,4,s31,s31,normal,synthetic_generator,
synthetic,121,5,s01,s01,normal,synthetic_generator,
synthetic,121,6,s11,s11,normal,synthetic_generator,
synthetic,122,1,s03,s03,normal,synthetic_generator,
synthetic,122,2,s12,s12,normal,synthetic_generator,
synthetic,122,3,s23,s23,normal,synthetic_generator,
synthetic,122,4,s30,s30,normal,synthetic_generator,
synthetic,122,5,s03,s03,normal,synthetic_generator,
synthetic,122,6,s11,s11,normal,synthetic_generator,
synthetic,123,1,s03,s03,normal,synthetic_generator,
synthetic,123,2,s14,s14,normal,synthetic_generator,
synthetic,123,3,s21,s21,normal,synthetic_generator,
synthetic,123,4,s31,s31,normal,synthetic_generator,
synthetic,123,5,s01,s01,normal,synthetic_generator,
synthetic,123,6,s14,s14,normal,synthetic_generator,
synthetic,124,1,s03,s03,normal,synthetic_generator,
synthetic,124,2,s11,s11,normal,synthetic_generator,
synthetic,124,3,s22,s22,normal,synthetic_generator,
synthetic,124,4,s01,s01,normal,synthetic_generator,
synthetic,124,5,s10,s10,normal,synthetic_generator,
synthetic,125,1,s01,s01,normal,synthetic_generator,
synthetic,125,2,s12,s12,normal,synthetic_generator,
synthetic,125,3,s22,s22,normal,synthetic_generator,
synthetic,125,4,s02,s02,normal,synthetic_generator,
synthetic,125,5,s10,s10,normal,synthetic_generator,
synthetic,126,1,s03,s03,normal,synthetic_generator,
synthetic,126,2,s12,s12,normal,synthetic_generator,
synthetic,126,3,s23,s23,normal,synthetic_generator,
synthetic,126,4,s31,s31,normal,synthetic_generator,
synthetic,126,5,s03,s03,normal,synthetic_generator,
synthetic,126,6,s14,s14,normal,synthetic_generator,
synthetic,127,1,s02,s02,normal,synthetic_generator,
synthetic,127,2,s10,s10,normal,synthetic_generator,
synthetic,127,3,s20,s20,normal,synthetic_generator,
synthetic,127,4,s31,s31,normal,synthetic_generator,
synthetic,127,5,s03,s03,normal,synthetic_generator,
synthetic,127,6,s12,s12,normal,synthetic_generator,
synthetic,128,1,s02,s02,normal,synthetic_generator,
synthetic,128,2,s10,s10,normal,synthetic_generator,
synthetic,128,3,s20,s20,normal,synthetic_generator,
synthetic,128,4,s40,s40,normal,synthetic_generator,
synthetic,128,5,s03,s03,normal,synthetic_generator,
synthetic,128,6,s14,s14,normal,synthetic_generator,
synthetic,128,7,s20,s20,normal,synthetic_generator,
synthetic,128,8,s03,s03,normal,synthetic_generator,
synthetic,128,9,s12,s12,normal,synthetic_generator,
synthetic,129,1,s01,s01,normal,synthetic_generator,
synthetic,129,2,s11,s11,normal,synthetic_generator,
synthetic,129,3,s23,s23,normal,synthetic_generator,
synthetic,129,4,s40,s40,normal,synthetic_generator,
synthetic,129,5,s02,s02,normal,synthetic_generator,
synthetic,129,6,s11,s11,normal,synthetic_generator,
synthetic,129,7,s23,s23,normal,synthetic_generator,
synthetic,129,8,s03,s03,normal,synthetic_generator,
synthetic,129,9,s13,s13,normal,synthetic_generator,
synthetic,130,1,s02,s02,normal,synthetic_generator,
synthetic,130,2,s12,s12,normal,synthetic_generator,
synthetic,130,3,s23,s23,normal,synthetic_generator,
synthetic,130,4,s02,s02,normal,synthetic_generator,
synthetic,130,5,s12,s12,normal,synthetic_generator,
synthetic,131,1,s01,s01,normal,synthetic_generator,
synthetic,131,2,s11,s11,normal,synthetic_generator,
synthetic,131,3,s22,s22,normal,synthetic_generator,
synthetic,131,4,s40,s40,normal,synthetic_generator,
synthetic,131,5,s03,s03,normal,synthetic_generator,
synthetic,131,6,s13,s13,normal,synthetic_generator,
synthetic,131,7,s22,s22,normal,synthetic_generator,
synthetic,131,8,s03,s03,normal,synthetic_generator,
synthetic,131,9,s13,s13,normal,synthetic_generator,
synthetic,132,1,s01,s01,normal,synthetic_generator,
synthetic,132,2,s13,s13,normal,synthetic_generator,
synthetic,132,3,s20,s20,normal,synthetic_generator,
synthetic,132,4,s40,s40,normal,synthetic_generator,
synthetic,132,5,s02,s02,normal,synthetic_generator,
synthetic,132,6,s12,s12,normal,synthetic_generator,
synthetic,132,7,s20,s20,normal,synthetic_generator,
synthetic,132,8,s02,s02,normal,synthetic_generator,
synthetic,132,9,s14,s14,normal,synthetic_generator,
synthetic,133,1,s03,s03,normal,synthetic_generator,
synthetic,133,2,s14,s14,normal,synthetic_generator,
synthetic,133,3,s23,s23,normal,synthetic_generator,
synthetic,133,4,s02,s02,normal,synthetic_generator,
synthetic,133,5,s10,s10,normal,synthetic_generator,
synthetic,134,1,s03,s03,normal,synthetic_generator,
synthetic,134,2,s12,s12,normal,synthetic_generator,
synthetic,134,3,s23,s23,normal,synthetic_generator,
synthetic,134,4,s03,s03,normal,synthetic_generator,
synthetic,134,5,s13,s13,normal,synthetic_generator,
synthetic,135,1,s01,s01,normal,synthetic_generator,
synthetic,135,2,s12,s12,normal,synthetic_generator,
synthetic,135,3,s21,s21,normal,synthetic_generator,
synthetic,135,4,s02,s02,normal,synthetic_generator,
synthetic,135,5,s13,s13,normal,synthetic_generator,
synthetic,136,1,s02,s02,normal,synthetic_generator,
synthetic,136,2,s10,s10,normal,synthetic_generator,
synthetic,136,3,s20,s20,normal,synthetic_generator,
synthetic,136,4,s40,s40,normal,synthetic_generator,
synthetic,136,5,s03,s03,normal,synthetic_generator,
synthetic,136,6,s11,s11,normal,synthetic_generator,
synthetic,136,7,s22,s22,normal,synthetic_generator,
synthetic,136,8,s03,s03,normal,synthetic_generator,
synthetic,136,9,s10,s10,normal,synthetic_generator,
synthetic,137,1,s02,s02,normal,synthetic_generator,
synthetic,137,2,s10,s10,normal,synthetic_generator,
synthetic,137,3,s21,s21,normal,synthetic_generator,
synthetic,137,4,s40,s40,normal,synthetic_generator,
synthetic,137,5,s02,s02,normal,synthetic_generator,
synthetic,137,6,s10,s10,normal,synthetic_generator,
synthetic,137,7,s21,s21,normal,synthetic_generator,
synthetic,137,8,s02,s02,normal,synthetic_generator,
synthetic,137,9,s15,s15,normal,synthetic_generator,
synthetic,138,1,s03,s03,normal,synthetic_generator,
synthetic,138,2,s15,s15,normal,synthetic_generator,
synthetic,138,3,s22,s22,normal,synthetic_generator,
synthetic,138,4,s31,s31,normal,synthetic_generator,
synthetic,138,5,s02,s02,normal,synthetic_generator,
synthetic,138,6,s13,s13,normal,synthetic_generator,
synthetic,139,1,s02,s02,normal,synthetic_generator,
synthetic,139,2,s14,s14,normal,synthetic_generator,
synthetic,139,3,s21,s21,normal,synthetic_generator,
synthetic,139,4,s02,s02,normal,synthetic_generator,
synthetic,139,5,s11,s11,normal,synthetic_generator,
synthetic,140,1,s03,s03,normal,synthetic_generator,
synthetic,140,2,s15,s15,normal,synthetic_generator,
synthetic,140,3,s21,s21,normal,synthetic_generator,
synthetic,140,4,s40,s40,normal,synthetic_generator,
synthetic,140,5,s02,s02,normal,synthetic_generator,
synthetic,140,6,s13,s13,normal,synthetic_generator,
synthetic,140,7,s22,s22,normal,synthetic_generator,
synthetic,140,8,s03,s03,normal,synthetic_generator,
synthetic,140,9,s12,s12,normal,synthetic_generator,
synthetic,141,1,s02,s02,normal,synthetic_generator,
synthetic,141,2,s15,s15,normal,synthetic_generator,
synthetic,141,3,s22,s22,normal,synthetic_generator,
synthetic,141,4,s03,s03,normal,synthetic_generator,
synthetic,141,5,s14,s14,normal,synthetic_generator,
synthetic,142,1,s02,s02,normal,synthetic_generator,
synthetic,142,2,s11,s11,normal,synthetic_generator,
synthetic,142,3,s23,s23,normal,synthetic_generator,
synthetic,142,4,s40,s40,normal,synthetic_generator,
synthetic,142,5,s02,s02,normal,synthetic_generator,
synthetic,142,6,s12,s12,normal,synthetic_generator,
synthetic,142,7,s23,s23,normal,synthetic_generator,
synthetic,142,8,s02,s02,normal,synthetic_generator,
synthetic,142,9,s12,s12,normal,synthetic_generator,
synthetic,143,1,s03,s03,normal,synthetic_generator,
synthetic,143,2,s11,s11,normal,synthetic_generator,
synthetic,143,3,s23,s23,normal,synthetic_generator,
synthetic,143,4,s01,s01,normal,synthetic_generator,
synthetic,143,5,s13,s13,normal,synthetic_generator,
synthetic,144,1,s02,s02,normal,synthetic_generator,
synthetic,144,2,s15,s15,normal,synthetic_generator,
synthetic,144,3,s23,s23,normal,synthetic_generator,
synthetic,144,4,s03,s03,normal,synthetic_generator,
synthetic,144,5,s13,s13,normal,synthetic_generator,
synthetic,145,1,s03,s03,normal,synthetic_generator,
synthetic,145,2,s15,s15,normal,synthetic_generator,
synthetic,145,3,s21,s21,normal,synthetic_generator,
synthetic,145,4,s31,s31,normal,synthetic_generator,
synthetic,145,5,s01,s01,normal,synthetic_generator,
synthetic,145,6,s11,s11,normal,synthetic_generator,
synthetic,146,1,s03,s03,normal,synthetic_generator,
synthetic,146,2,s12,s12,normal,synthetic_generator,
synthetic,146,3,s20,s20,normal,synthetic_generator,
synthetic,146,4,s40,s40,normal,synthetic_generator,
synthetic,146,5,s01,s01,normal,synthetic_generator,
synthetic,146,6,s14,s14,normal,synthetic_generator,
synthetic,146,7,s23,s23,normal,synthetic_generator,
synthetic,146,8,s01,s01,normal,synthetic_generator,
synthetic,146,9,s15,s15,normal,synthetic_generator,
synthetic,147,1,s02,s02,normal,synthetic_generator,
synthetic,147,2,s15,s15,normal,synthetic_generator,
synthetic,147,3,s21,s21,normal,synthetic_generator,
synthetic,147,4,s01,s01,normal,synthetic_generator,
synthetic,147,5,s13,s13,normal,synthetic_generator,
synthetic,148,1,s02,s02,normal,synthetic_generator,
synthetic,148,2,s14,s14,normal,synthetic_generator,
synthetic,148,3,s23,s23,normal,synthetic_generator,
synthetic,148,4,s30,s30,normal,synthetic_generator,
synthetic,148,5,s02,s02,normal,synthetic_generator,
synthetic,148,6,s15,s15,normal,synthetic_generator,
synthetic,149,1,s02,s02,normal,synthetic_generator,
synthetic,149,2,s12,s12,normal,synthetic_generator,
synthetic,149,3,s23,s23,normal,synthetic_generator,
synthetic,149,4,s40,s40,normal,synthetic_generator,
synthetic,149,5,s03,s03,normal,synthetic_generator,
synthetic,149,6,s10,s10,normal,synthetic_generator,
synthetic,149,7,s21,s21,normal,synthetic_generator,
synthetic,149,8,s03,s03,normal,synthetic_generator,
synthetic,149,9,s15,s15,normal,synthetic_generator,
synthetic,150,1,s01,s01,normal,synthetic_generator,
synthetic,150,2,s15,s15,normal,synthetic_generator,
synthetic,150,3,s20,s20,normal,synthetic_generator,
synthetic,150,4,s31,s31,normal,synthetic_generator,
synthetic,150,5,s01,s01,normal,synthetic_generator,
synthetic,150,6,s15,s15,normal,synthetic_generator,
synthetic,151,1,s01,s01,normal,synthetic_generator,
synthetic,151,2,s13,s13,normal,synthetic_generator,
synthetic,151,3,s21,s21,normal,synthetic_generator,
synthetic,151,4,s40,s40,normal,synthetic_generator,
synthetic,151,5,s01,s01,normal,synthetic_generator,
synthetic,151,6,s10,s10,normal,synthetic_generator,
synthetic,151,7,s22,s22,normal,synthetic_generator,
synthetic,151,8,s01,s01,normal,synthetic_generator,
synthetic,151,9,s12,s12,normal,synthetic_generator,
synthetic,152,1,s02,s02,normal,synthetic_generator,
synthetic,152,2,s13,s13,normal,synthetic_generator,
synthetic,152,3,s21,s21,normal,synthetic_generator,
synthetic,152,4,s30,s30,normal,synthetic_generator,
synthetic,152,5,s03,s03,normal,synthetic_generator,
synthetic,152,6,s13,s13,normal,synthetic_generator,
synthetic,153,1,s03,s03,normal,synthetic_generator,
synthetic,153,2,s11,s11,normal,synthetic_generator,
synthetic,153,3,s21,s21,normal,synthetic_generator,
synthetic,153,4,s40,s40,normal,synthetic_generator,
synthetic,153,5,s01,s01,normal,synthetic_generator,
synthetic,153,6,s14,s14,normal,synthetic_generator,
synthetic,153,7,s23,s23,normal,synthetic_generator,
synthetic,153,8,s03,s03,normal,synthetic_generator,
synthetic,153,9,s15,s15,normal,synthetic_generator,
synthetic,154,1,s02,s02,normal,synthetic_generator,
synthetic,154,2,s14,s14,normal,synthetic_generator,
synthetic,154,3,s21,s21,normal,synthetic_generator,
synthetic,154,4,s01,s01,normal,synthetic_generator,
synthetic,154,5,s13,s13,normal,synthetic_generator,
synthetic,155,1,s02,s02,normal,synthetic_generator,
synthetic,155,2,s13,s13,normal,synthetic_generator,
