doc_id,line_id,position,token,raw_token,orientation,source,notes
synthetic,828,DET,d05,d05,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,828,QUANT,q03,q03,normal,synthetic_v2_pcgrammar,true_pos=QUANT
synthetic,828,NOUN,n01,n01,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,829,PRON,r02,r02,normal,synthetic_v2_pcgrammar,true_pos=PRON
synthetic,829,VERB,v20,v20,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,829,ADV,w02,w02,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,829,DET,d03,d03,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,829,NOUN,n22,n22,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,830,DET,d08,d08,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,830,NOUN,n12,n12,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,830,VERB,v06,v06,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,830,DET,d05,d05,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,830,ADJ,a12,a12,normal,synthetic_v2_pcgrammar,true_pos=ADJ
synthetic,830,NOUN,n08,n08,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,831,DET,d08,d08,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,831,NOUN,n06,n06,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,831,VERB,v17,v17,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,831,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,831,NOUN,n11,n11,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,831,PREP,p01,p01,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,831,DET,d03,d03,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,831,ADJ,a10,a10,normal,synthetic_v2_pcgrammar,true_pos=ADJ
synthetic,831,NOUN,n30,n30,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,832,NAME,x03,x03,normal,synthetic_v2_pcgrammar,true_pos=NAME
synthetic,832,VERB,v16,v16,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,832,ADV,w04,w04,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,833,NAME,x07,x07,normal,synthetic_v2_pcgrammar,true_pos=NAME
synthetic,833,VERB,v08,v08,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,833,NAME,x08,x08,normal,synthetic_v2_pcgrammar,true_pos=NAME
synthetic,833,CONJ,c02,c02,normal,synthetic_v2_pcgrammar,true_pos=CONJ
synthetic,833,DET,d04,d04,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,833,NOUN,n19,n19,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,833,VERB,v12,v12,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,833,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,833,NOUN,n21,n21,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,833,PREP,p03,p03,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,833,DET,d02,d02,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,833,ADJ,a01,a01,normal,synthetic_v2_pcgrammar,true_pos=ADJ
synthetic,833,NOUN,n06,n06,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,834,DET,d08,d08,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,834,NOUN,n13,n13,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,834,VERB,v16,v16,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,834,PRON,r05,r05,normal,synthetic_v2_pcgrammar,true_pos=PRON
synthetic,834,PREP,p04,p04,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,834,DET,d04,d04,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,834,NOUN,n13,n13,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,835,DET,d07,d07,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,835,NOUN,n16,n16,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,835,VERB,v09,v09,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,835,ADV,w02,w02,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,836,DET,d07,d07,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,836,ADJ,a01,a01,normal,synthetic_v2_pcgrammar,true_pos=ADJ
synthetic,836,NOUN,n10,n10,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,836,VERB,v15,v15,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,836,PREP,p04,p04,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,836,DET,d06,d06,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,836,NOUN,n17,n17,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,837,NAME,x01,x01,normal,synthetic_v2_pcgrammar,true_pos=NAME
synthetic,837,VERB,v04,v04,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,837,DET,d06,d06,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,837,ADJ,a07,a07,normal,synthetic_v2_pcgrammar,true_pos=ADJ
synthetic,837,NOUN,n20,n20,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,837,ADV,w03,w03,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,837,PREP,p03,p03,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,837,DET,d05,d05,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,837,QUANT,q03,q03,normal,synthetic_v2_pcgrammar,true_pos=QUANT
synthetic,837,NOUN,n26,n26,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,838,DET,d02,d02,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,838,NOUN,n09,n09,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,838,VERB,v19,v19,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,838,DET,d07,d07,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,838,NUM,m04,m04,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,838,NOUN,n25,n25,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,839,PRON,r04,r04,normal,synthetic_v2_pcgrammar,true_pos=PRON
synthetic,839,VERB,v19,v19,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,839,NAME,x04,x04,normal,synthetic_v2_pcgrammar,true_pos=NAME
synthetic,840,DET,d06,d06,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,840,NOUN,n22,n22,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,840,VERB,v06,v06,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,840,DET,d06,d06,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,840,NOUN,n18,n18,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,840,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,840,NOUN,n22,n22,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,841,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,841,NOUN,n27,n27,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,841,VERB,v03,v03,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,841,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,841,ADJ,a07,a07,normal,synthetic_v2_pcgrammar,true_pos=ADJ
synthetic,841,NOUN,n04,n04,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,841,ADV,w01,w01,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,842,DET,d08,d08,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,842,NOUN,n12,n12,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,842,VERB,v08,v08,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,842,DET,d05,d05,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,842,QUANT,q03,q03,normal,synthetic_v2_pcgrammar,true_pos=QUANT
synthetic,842,NOUN,n07,n07,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,842,PREP,p01,p01,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,842,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,842,QUANT,q01,q01,normal,synthetic_v2_pcgrammar,true_pos=QUANT
synthetic,842,NOUN,n02,n02,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,843,DET,d04,d04,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,843,NOUN,n20,n20,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,843,CONJ,c01,c01,normal,synthetic_v2_pcgrammar,true_pos=CONJ
synthetic,843,DET,d02,d02,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,843,NOUN,n03,n03,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,843,VERB,v20,v20,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,843,PRON,r03,r03,normal,synthetic_v2_pcgrammar,true_pos=PRON
synthetic,843,PREP,p04,p04,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,843,DET,d03,d03,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,843,NOUN,n29,n29,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,844,DET,d02,d02,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,844,NUM,m06,m06,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,844,NOUN,n06,n06,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,844,VERB,v09,v09,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,844,DET,d05,d05,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,844,NUM,m04,m04,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,844,NOUN,n22,n22,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,845,DET,d02,d02,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,845,NOUN,n21,n21,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,845,VERB,v15,v15,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,845,PRON,r05,r05,normal,synthetic_v2_pcgrammar,true_pos=PRON
synthetic,846,DET,d07,d07,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,846,ADJ,a12,a12,normal,synthetic_v2_pcgrammar,true_pos=ADJ
synthetic,846,NOUN,n29,n29,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,846,VERB,v11,v11,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,846,ADV,w03,w03,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,847,NAME,x03,x03,normal,synthetic_v2_pcgrammar,true_pos=NAME
synthetic,847,VERB,v03,v03,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,847,DET,d05,d05,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,847,NOUN,n25,n25,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,848,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,848,NOUN,n13,n13,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,848,VERB,v13,v13,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,848,NAME,x06,x06,normal,synthetic_v2_pcgrammar,true_pos=NAME
synthetic,848,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,848,NUM,m03,m03,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,848,NOUN,n27,n27,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,849,DET,d05,d05,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,849,NOUN,n06,n06,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,849,VERB,v15,v15,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,849,ADV,w01,w01,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,849,DET,d08,d08,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,849,NOUN,n30,n30,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,850,DET,d04,d04,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,850,NOUN,n20,n20,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,850,VERB,v13,v13,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,850,DET,d03,d03,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,850,NOUN,n21,n21,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,851,DET,d08,d08,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,851,NOUN,n04,n04,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,851,VERB,v05,v05,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,851,DET,d07,d07,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,851,NOUN,n07,n07,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,852,DET,d02,d02,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,852,NOUN,n30,n30,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,852,VERB,v15,v15,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,852,ADV,w03,w03,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,853,DET,d02,d02,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,853,NUM,m01,m01,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,853,NOUN,n03,n03,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,853,VERB,v03,v03,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,853,DET,d05,d05,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,853,ADJ,a08,a08,normal,synthetic_v2_pcgrammar,true_pos=ADJ
synthetic,853,NOUN,n01,n01,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,853,PREP,p04,p04,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,853,DET,d03,d03,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,853,NOUN,n21,n21,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,854,PRON,r01,r01,normal,synthetic_v2_pcgrammar,true_pos=PRON
synthetic,854,VERB,v02,v02,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,854,ADV,w04,w04,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,854,DET,d05,d05,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,854,NUM,m02,m02,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,854,NOUN,n23,n23,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,855,DET,d06,d06,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,855,NOUN,n29,n29,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,855,VERB,v13,v13,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,855,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,855,NUM,m05,m05,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,855,NOUN,n23,n23,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,855,CONJ,c04,c04,normal,synthetic_v2_pcgrammar,true_pos=CONJ
synthetic,855,DET,d08,d08,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,855,NOUN,n14,n14,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,855,VERB,v13,v13,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,855,NAME,x02,x02,normal,synthetic_v2_pcgrammar,true_pos=NAME
synthetic,856,DET,d04,d04,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,856,ADJ,a01,a01,normal,synthetic_v2_pcgrammar,true_pos=ADJ
synthetic,856,NOUN,n13,n13,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,856,CONJ,c04,c04,normal,synthetic_v2_pcgrammar,true_pos=CONJ
synthetic,856,PRON,r02,r02,normal,synthetic_v2_pcgrammar,true_pos=PRON
synthetic,856,VERB,v19,v19,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,856,NAME,x09,x09,normal,synthetic_v2_pcgrammar,true_pos=NAME
synthetic,856,PREP,p03,p03,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,856,DET,d06,d06,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,856,NOUN,n22,n22,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,857,DET,d05,d05,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,857,NOUN,n13,n13,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,857,VERB,v02,v02,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,857,PRON,r02,r02,normal,synthetic_v2_pcgrammar,true_pos=PRON
synthetic,857,CONJ,c03,c03,normal,synthetic_v2_pcgrammar,true_pos=CONJ
synthetic,857,DET,d06,d06,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,857,NOUN,n03,n03,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,857,CONJ,c04,c04,normal,synthetic_v2_pcgrammar,true_pos=CONJ
synthetic,857,PRON,r05,r05,normal,synthetic_v2_pcgrammar,true_pos=PRON
synthetic,857,VERB,v07,v07,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,857,NAME,x03,x03,normal,synthetic_v2_pcgrammar,true_pos=NAME
synthetic,858,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,858,NOUN,n13,n13,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,858,VERB,v07,v07,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,858,ADV,w03,w03,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,859,DET,d07,d07,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,859,NOUN,n29,n29,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,859,VERB,v04,v04,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,859,NAME,x06,x06,normal,synthetic_v2_pcgrammar,true_pos=NAME
synthetic,859,PREP,p04,p04,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,859,DET,d02,d02,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,859,ADJ,a11,a11,normal,synthetic_v2_pcgrammar,true_pos=ADJ
synthetic,859,NOUN,n15,n15,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,859,DET,d04,d04,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,859,NOUN,n05,n05,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,860,PRON,r01,r01,normal,synthetic_v2_pcgrammar,true_pos=PRON
synthetic,860,VERB,v07,v07,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,860,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,860,NOUN,n24,n24,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,860,PREP,p05,p05,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,860,DET,d04,d04,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,860,NOUN,n16,n16,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,861,DET,d07,d07,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,861,NUM,m01,m01,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,861,NOUN,n26,n26,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,861,VERB,v18,v18,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,861,DET,d05,d05,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,861,NOUN,n16,n16,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,862,DET,d08,d08,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,862,NUM,m01,m01,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,862,NOUN,n02,n02,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,862,VERB,v11,v11,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,863,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,863,QUANT,q03,q03,normal,synthetic_v2_pcgrammar,true_pos=QUANT
synthetic,863,NOUN,n26,n26,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,863,VERB,v02,v02,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,863,DET,d07,d07,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,863,QUANT,q01,q01,normal,synthetic_v2_pcgrammar,true_pos=QUANT
synthetic,863,NOUN,n07,n07,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,863,PREP,p06,p06,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,863,DET,d08,d08,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,863,NUM,m06,m06,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,863,NOUN,n28,n28,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,864,DET,d03,d03,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,864,NOUN,n24,n24,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,864,VERB,v19,v19,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,864,ADV,w02,w02,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,864,PREP,p01,p01,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,864,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,864,NUM,m06,m06,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,864,NOUN,n05,n05,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,865,DET,d08,d08,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,865,NOUN,n21,n21,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,865,VERB,v01,v01,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,865,ADV,w04,w04,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,866,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,866,QUANT,q02,q02,normal,synthetic_v2_pcgrammar,true_pos=QUANT
synthetic,866,NOUN,n23,n23,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,866,VERB,v05,v05,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,866,ADV,w01,w01,normal,synthetic_v2_pcgrammar,true_pos=ADV
synthetic,866,CONJ,c02,c02,normal,synthetic_v2_pcgrammar,true_pos=CONJ
synthetic,866,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,866,NUM,m03,m03,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,866,NOUN,n27,n27,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,866,VERB,v04,v04,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,866,DET,d08,d08,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,866,NUM,m05,m05,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,866,NOUN,n06,n06,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,866,PREP,p05,p05,normal,synthetic_v2_pcgrammar,true_pos=PREP
synthetic,866,DET,d02,d02,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,866,NOUN,n27,n27,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,866,CONJ,c01,c01,normal,synthetic_v2_pcgrammar,true_pos=CONJ
synthetic,866,DET,d02,d02,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,866,NUM,m04,m04,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,866,NOUN,n20,n20,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,866,CONJ,c02,c02,normal,synthetic_v2_pcgrammar,true_pos=CONJ
synthetic,866,PRON,r02,r02,normal,synthetic_v2_pcgrammar,true_pos=PRON
synthetic,866,VERB,v07,v07,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,866,DET,d07,d07,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,866,NOUN,n11,n11,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,867,DET,d07,d07,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,867,NOUN,n11,n11,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,867,VERB,v04,v04,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,867,DET,d03,d03,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,867,QUANT,q03,q03,normal,synthetic_v2_pcgrammar,true_pos=QUANT
synthetic,867,NOUN,n27,n27,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,867,DET,d04,d04,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,867,NUM,m01,m01,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,867,NOUN,n19,n19,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,868,DET,d03,d03,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,868,NOUN,n11,n11,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,868,VERB,v03,v03,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,868,DET,d02,d02,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,868,NUM,m03,m03,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,868,NOUN,n05,n05,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,869,DET,d07,d07,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,869,NOUN,n06,n06,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,869,VERB,v12,v12,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,869,DET,d03,d03,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,869,QUANT,q04,q04,normal,synthetic_v2_pcgrammar,true_pos=QUANT
synthetic,869,NOUN,n08,n08,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,869,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,869,NOUN,n05,n05,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,870,DET,d02,d02,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,870,NOUN,n26,n26,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,870,VERB,v20,v20,normal,synthetic_v2_pcgrammar,true_pos=VERB
synthetic,870,DET,d07,d07,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,870,NOUN,n25,n25,normal,synthetic_v2_pcgrammar,true_pos=NOUN
synthetic,870,PRON,r03,r03,normal,synthetic_v2_pcgrammar,true_pos=PRON
synthetic,871,DET,d01,d01,normal,synthetic_v2_pcgrammar,true_pos=DET
synthetic,871,NUM,m04,m04,normal,synthetic_v2_pcgrammar,true_pos=NUM
synthetic,871,NOUN,n03,n03,normal,synthetic_v2_pcgrammar,true_pos=NOUN
